configurationID,H264,no_8x8dct,no_asm,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,rc_lookahead,ref,size,usertime,systemtime,elapsedtime,memorytime
871,true,false,true,false,true,true,true,false,false,20,1,4212,240.57,28.09,40.78,0
872,true,false,true,true,false,false,true,true,false,20,1,4784,232.33,28.66,40.31,0
873,true,true,true,false,false,true,false,false,false,20,5,2988,353.23,27.03,59.24,0
874,true,true,true,false,true,false,true,false,false,20,9,4144,512.18,27.62,83.71,0
875,true,true,true,false,true,false,true,true,true,40,1,4232,240.23,30.32,43.65,0
876,true,true,true,true,false,true,true,false,true,40,1,4796,236.68,30.11,42.53,0
877,true,true,true,true,false,false,false,true,true,20,9,3460,410.25,26.11,65.39,0
878,true,true,true,false,true,false,true,true,true,40,5,4208,305.23,26.22,49.18,0
879,true,true,true,true,false,false,false,true,true,20,5,3464,278.02,27.84,45.89,0
88,true,true,true,true,false,false,true,false,false,20,1,4744,215.73,28.37,38.46,0
880,true,true,true,false,false,true,false,false,false,40,1,3040,190.44,27.99,37.22,0
881,true,false,true,false,false,true,true,true,false,40,1,4180,240.97,28.31,41.00,0
882,true,true,true,false,true,false,true,true,true,40,9,4208,430.66,26.53,65.21,0
883,true,true,true,true,false,true,true,false,true,40,9,4756,499.33,26.30,76.89,0
884,true,false,true,false,false,true,true,true,false,40,5,4160,335.19,26.09,52.60,0
885,true,false,true,true,true,true,true,true,true,20,9,4876,475.79,25.55,70.30,0
886,true,true,true,true,false,true,true,false,true,40,5,4768,348.15,25.95,55.85,0
887,true,false,true,false,false,true,true,true,false,40,9,4160,463.73,26.20,69.16,0
888,true,false,true,true,false,true,false,true,true,60,5,3572,313.50,26.60,50.57,0
889,true,true,true,false,false,false,false,false,false,60,1,3036,190.46,28.26,37.51,0
89,true,false,true,true,true,false,true,false,true,60,5,4848,348.41,25.88,56.66,0
890,true,false,true,true,false,true,false,true,true,60,1,3564,204.76,27.93,38.46,0
891,true,true,true,false,false,false,false,false,false,60,5,2996,305.73,26.30,51.32,0
892,true,true,true,true,false,false,false,true,true,20,1,3480,185.16,28.35,36.06,0
893,true,true,true,false,false,false,false,false,false,60,9,2988,435.71,25.75,68.66,0
894,true,true,true,false,true,true,false,false,true,40,5,3076,330.93,26.33,53.70,0
895,true,false,true,true,true,false,false,false,true,40,1,3592,203.48,27.67,37.91,0
896,true,true,true,false,true,true,false,false,true,40,1,3112,195.26,27.78,37.24,0
897,true,false,true,true,true,false,false,false,true,60,9,3560,453.95,25.73,71.39,0
898,true,true,true,false,false,false,false,true,true,60,1,3052,192.03,28.01,37.45,0
899,true,true,true,false,true,true,false,false,true,20,9,3048,479.73,26.05,73.45,0
9,true,false,true,true,false,true,true,true,true,60,9,4840,468.31,26.34,69.35,0
90,true,true,true,true,false,false,false,false,true,60,9,3464,432.07,26.03,68.28,0
900,true,true,true,false,false,false,false,true,true,60,5,3032,281.95,27.39,46.90,0
901,true,false,true,true,false,true,false,true,true,20,9,3536,452.44,25.89,67.11,0
902,true,true,true,false,false,false,false,true,true,60,9,3032,395.52,25.95,61.26,0
903,true,true,true,true,false,false,false,false,false,20,1,3452,186.21,27.81,36.05,0
904,true,false,true,true,false,true,false,true,true,20,5,3540,310.09,26.68,49.39,0
905,true,false,true,false,true,true,true,false,false,40,9,4184,518.64,26.24,80.81,0
906,true,false,true,false,false,true,true,true,false,20,9,4160,471.39,26.25,69.97,0
907,true,false,true,true,true,true,true,true,true,40,5,4884,336.40,26.14,52.42,0
908,true,true,true,false,true,false,true,false,false,40,1,4192,227.07,28.52,39.44,0
909,true,false,true,true,true,true,true,true,true,40,1,4892,239.01,27.61,40.56,0
91,true,false,true,false,true,false,false,false,false,40,9,3088,452.10,26.06,72.20,0
910,true,false,true,false,true,true,true,false,false,40,1,4212,239.79,29.46,41.24,0
911,true,true,true,false,true,false,true,false,false,40,5,4144,340.00,25.96,56.00,0
912,true,true,true,false,false,true,false,false,false,40,5,3008,324.05,25.92,53.15,0
913,true,false,true,false,true,true,true,false,false,40,5,4184,365.50,26.12,59.00,0
914,true,true,true,false,false,true,false,false,false,40,9,3004,474.34,26.15,73.65,0
915,true,true,true,false,true,false,true,false,false,40,9,4144,467.09,25.77,73.43,0
916,true,false,true,false,true,false,false,true,false,20,1,3092,205.02,28.01,37.83,0
917,true,true,true,true,false,true,true,false,true,60,5,4768,347.00,26.06,55.77,0
918,true,true,true,false,true,false,true,true,true,60,1,4232,221.66,28.69,39.16,0
919,true,false,true,true,false,true,false,false,false,20,1,3504,203.93,28.06,37.51,0
92,true,false,true,true,true,false,false,true,true,40,5,3584,291.53,26.54,47.34,0
920,true,true,true,false,true,false,true,true,true,60,5,4208,306.75,25.84,49.00,0
921,true,true,true,true,false,true,true,false,true,60,1,4796,216.31,28.51,38.37,0
922,true,true,true,true,false,false,false,true,true,40,9,3488,390.20,25.80,60.01,0
923,true,true,true,false,false,true,false,false,false,60,1,3044,193.65,27.86,37.55,0
924,true,false,true,false,false,true,true,true,false,20,1,4180,240.99,27.53,40.60,0
925,true,true,true,false,true,false,true,true,true,60,9,4208,420.91,25.73,63.97,0
926,true,false,true,false,false,true,true,true,false,20,5,4160,332.31,25.73,52.17,0
927,true,true,true,true,false,true,true,false,true,60,9,4756,497.00,26.08,76.74,0
928,true,false,true,true,true,true,true,true,true,40,9,4876,461.82,26.24,68.76,0
929,true,false,true,true,false,true,false,true,true,40,5,3568,311.83,27.07,49.99,0
93,true,true,true,true,false,false,true,false,false,20,5,4696,330.21,25.75,53.67,0
930,true,true,true,true,false,false,false,false,false,20,5,3416,304.27,26.55,49.98,0
931,true,false,true,true,false,true,false,true,true,40,1,3560,206.72,27.96,38.22,0
932,true,true,true,false,false,false,false,false,false,40,1,3032,194.11,28.08,37.09,0
933,true,true,true,true,false,false,false,false,false,20,9,3412,435.40,26.08,68.29,0
934,true,false,true,false,true,false,false,true,false,20,9,3076,412.03,25.41,62.81,0
935,true,true,true,false,false,false,false,false,false,40,5,2992,306.63,26.18,50.91,0
936,true,true,true,false,true,true,false,false,true,20,5,3052,333.31,26.12,53.37,0
937,true,false,true,true,true,false,false,false,true,60,1,3596,202.56,28.38,38.51,0
938,true,true,true,true,false,false,false,true,true,40,5,3492,277.02,26.44,45.73,0
939,true,false,true,true,false,true,false,false,false,20,9,3480,490.83,26.09,75.98,0
94,true,false,true,true,true,false,true,false,true,60,1,4880,235.30,28.91,40.64,0
940,true,true,true,false,false,false,false,false,false,40,9,2988,435.46,25.91,68.57,0
941,true,true,true,false,true,true,false,false,true,20,1,3084,197.53,28.22,36.94,0
942,true,false,true,false,true,false,false,true,false,20,5,3080,300.42,26.70,49.38,0
943,true,false,true,true,true,false,false,false,true,60,5,3568,317.59,26.09,52.84,0
944,true,true,true,true,false,false,false,true,true,40,1,3508,188.63,27.77,36.39,0
945,true,false,true,true,false,true,false,false,false,20,5,3488,337.24,25.97,54.61,0
946,true,true,true,true,true,true,false,false,false,60,5,3512,324.34,26.50,53.62,0
947,true,false,true,false,false,false,true,true,false,20,9,4148,438.94,26.01,66.51,0
948,true,true,true,true,true,true,false,false,false,60,1,3544,190.40,28.06,37.49,0
949,true,false,true,false,false,false,true,true,false,20,5,4152,320.42,26.17,51.47,0
95,true,true,true,true,false,false,false,false,true,60,5,3476,303.16,26.14,50.50,0
950,true,true,true,true,true,false,true,true,true,40,9,4820,425.71,25.67,64.48,0
951,true,false,true,false,true,true,true,true,true,20,9,4240,467.53,26.34,69.80,0
952,true,true,true,false,false,true,false,true,true,20,5,3020,305.94,27.14,48.97,0
953,true,false,true,false,true,true,true,true,true,20,5,4240,335.49,26.14,52.54,0
954,true,true,true,false,false,true,false,true,true,20,9,3024,435.56,26.15,65.15,0
955,true,true,true,true,true,true,false,false,false,60,9,3500,470.67,26.06,74.19,0
956,true,false,true,false,true,true,true,true,true,20,1,4252,243.05,28.09,40.92,0
957,true,false,true,true,true,true,true,true,true,60,9,4876,465.89,25.51,69.07,0
958,true,true,true,false,true,false,true,false,false,60,1,4192,222.49,28.59,39.06,0
959,true,false,true,true,true,true,true,true,true,60,5,4884,328.17,26.09,51.48,0
96,true,false,true,false,false,false,true,false,false,40,9,4136,482.50,25.77,75.97,0
960,true,true,true,false,false,true,false,true,true,20,1,3036,196.62,27.85,36.73,0
961,true,true,true,false,true,false,true,false,false,60,5,4144,333.60,25.72,54.31,0
962,true,false,true,true,true,true,true,true,true,60,1,4892,235.19,27.80,40.12,0
963,true,false,true,false,false,false,true,true,false,20,1,4164,236.70,28.38,40.29,0
964,true,true,true,true,true,false,true,true,true,40,5,4824,298.71,25.83,47.81,0
965,true,true,true,false,true,false,true,false,false,60,9,4144,464.91,25.86,73.06,0
966,true,true,true,true,false,true,true,true,false,20,1,4748,218.56,28.08,38.36,0
967,true,true,true,true,true,false,true,true,true,40,1,4840,214.93,28.66,38.16,0
968,true,false,true,true,false,true,false,false,false,40,1,3532,198.65,27.82,37.56,0
969,true,true,true,true,false,true,true,true,false,20,5,4740,315.71,25.82,49.69,0
97,true,true,true,false,true,true,false,true,true,60,9,3092,435.97,25.57,65.52,0
970,true,false,true,false,true,false,false,true,false,40,5,3104,288.30,27.14,47.52,0
971,true,true,true,true,false,true,true,true,false,20,9,4732,451.97,25.19,67.20,0
972,true,false,true,false,true,false,false,true,false,40,1,3120,203.94,28.10,38.20,0
973,true,true,true,true,true,false,true,false,false,20,1,4792,218.33,28.06,38.18,0
974,true,true,true,false,true,true,false,true,false,20,5,3048,302.19,26.17,48.82,0
975,true,true,true,false,true,true,false,true,false,20,1,3068,194.10,27.69,36.57,0
976,true,false,true,true,false,true,false,false,false,40,9,3508,476.14,25.99,74.63,0
977,true,true,true,false,true,true,false,true,false,20,9,3048,436.56,25.20,65.72,0
978,true,false,true,true,false,true,false,false,false,40,5,3516,335.63,25.99,54.59,0
979,true,false,true,false,true,false,false,true,false,40,9,3104,403.82,26.17,62.21,0
98,true,true,true,false,false,true,true,true,true,40,1,4184,221.16,28.65,39.03,0
980,true,true,true,true,true,false,true,true,true,20,9,4820,414.39,25.69,63.02,0
981,true,false,true,false,false,false,true,true,false,40,9,4148,428.80,25.69,65.16,0
982,true,false,true,true,true,true,true,true,false,60,5,4824,332.55,25.96,51.81,0
983,true,false,true,true,true,false,false,false,true,20,5,3536,314.68,26.04,51.57,0
984,true,true,true,true,true,false,true,true,true,20,5,4824,300.14,25.86,48.03,0
985,true,false,true,false,true,true,true,true,true,40,9,4240,461.47,25.96,68.32,0
986,true,false,true,false,false,false,true,true,false,40,5,4152,317.38,25.73,50.43,0
987,true,false,true,true,true,true,true,true,false,60,1,4836,232.36,28.37,40.06,0
988,true,false,true,true,true,false,false,false,true,20,9,3528,443.30,25.75,69.33,0
989,true,false,true,false,true,true,true,true,true,40,5,4240,330.51,25.88,51.82,0
99,true,false,true,true,true,true,false,true,false,60,9,3576,441.73,25.65,66.82,0
990,true,true,true,false,false,true,false,true,true,40,5,3048,304.55,26.41,48.68,0
991,true,false,true,false,true,true,true,true,true,40,1,4252,241.62,28.35,40.76,0
992,true,true,true,false,false,true,false,true,true,40,9,3048,431.20,25.89,64.76,0
993,true,false,true,true,false,true,false,true,true,60,9,3564,447.67,25.26,67.31,0
994,true,true,true,false,false,true,false,true,true,40,1,3064,196.12,27.39,36.88,0
995,true,true,true,true,true,false,true,true,true,20,1,4840,214.25,28.03,37.96,0
996,true,true,true,true,false,true,true,true,false,40,1,4748,211.14,28.73,37.92,0
997,true,false,true,false,false,false,true,true,false,40,1,4164,234.38,28.24,39.98,0
998,true,true,true,true,false,true,true,true,false,40,5,4740,313.76,26.15,49.65,0
999,true,false,true,true,true,true,true,true,false,60,9,4820,458.83,25.76,68.33,0
